product_url,gender_label,store_id,product_id,category,processed
http://groceries.asda.com/product/bath-shower--soap/dove-mencare--body-wash-extra-fresh-ml/1000383228067,1.0,3.0,1000383228067.0,Body Wash,dove body wash extra fresh skin need great cleansing product hydrate much clean get skin day dove refreshing extra fresh hair body face wash refreshing scent invigorating mandarin  sandalwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove extra fresh shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin need great cleansing product hydrate much clean get skin day dove refreshing extra fresh hair body face wash refreshing scent invigorating mandarin  sandalwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove extra fresh shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin day dove refreshing extra fresh hair body face wash hydrate skin keep feeling healthy smooth day technology extra fresh body wash  hour technology skin continuously throughout day refreshing scent hair body face wash feature refreshing scent invigorating mandarin  sandalwood leave feeling positive formula body cleanser made transform even driest skin one shower use squeeze generous amount shower gel palm lather massage body wash onto skin rinsing made care dove refreshing extra fresh body wash certified come plastic beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/dove-mencare--clean-comfort-body-wash--deodorant-bundle/9999999113147,1.0,3.0,9999999113147.0,Body Wash,dove clean comfort body wash deodorant bundle toiletry beauty bath shower soap  shower gel  shower gel
http://groceries.asda.com/product/bath-shower--soap/dove-mencare--in-hair-body-and-face-wash-eucalyptus--mint--ml/1000383217140,1.0,3.0,1000383217140.0,Body Wash,dove hair body face wash eucalyptus mint skin need great cleansing product hydrate much clean get skin day dove eucalyptus mint hair body face wash fresh scent invigorating eucalyptus mint body wash soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove eucalyptus mint shower gel  palm massage body cleanser onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin need great cleansing product hydrate much clean get skin day dove eucalyptus mint hair body face wash fresh scent invigorating eucalyptus mint body wash soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove eucalyptus mint shower gel  palm massage body cleanser onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin day dove eucalyptus mint hair body face wash hydrate skin keep feeling healthy smooth day technology eucalyptus mint body wash  hour technology skin continuously throughout day fresh scent hair body face wash feature refreshing scent invigorating eucalyptus mint leave feeling positive formula body cleanser made transform even driest skin one shower use squeeze generous amount shower gel palm lather massage body wash onto skin rinsing made care dove eucalyptus mint body wash certified come plastic beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/dove-mencare--in-hair-body-and-face-wash-hydrating-sport-activefresh/1000383163007,1.0,3.0,1000383163007.0,Body Wash,dove hair body face wash sport sport working rough skin get skin day dove sport care active fresh hair body face wash clean crisp scent fresh ginger root  cedarwood body cleanser leave feeling workout formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove sport shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label sport working rough skin get skin day dove sport care active fresh hair body face wash clean crisp scent fresh ginger root  cedarwood body cleanser leave feeling workout formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove sport shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin day dove sport care active fresh hair body face wash hydrate skin keep feeling healthy smooth day technology sport care active fresh body cleanser  hour technology continuously skin throughout day clean crisp scent hair body face wash feature clean crisp scent fresh ginger root  cedarwood leave feeling exercise formula body wash made transform even driest skin one shower use squeeze generous amount shower gel palm lather massage body wash onto skin rinsing made care dove sport care active fresh body wash certified come plastic beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/dove-mencare-clean-and-comfort-body--face-wash/910000206314,1.0,3.0,910000206314.0,Body Wash,dove clean comfort body face wash skin need great cleansing product hydrate much clean get skin day dove clean comfort hair body face wash clean crisp scent fresh lemon  cedarwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin need great cleansing product hydrate much clean get skin day dove clean comfort hair body face wash clean crisp scent fresh lemon  cedarwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin day dove clean comfort hair body face wash hydrate skin keep feeling healthy smooth day technology clean comfort body wash  hour technology continuously skin throughout day clean crisp scent hair body face wash feature clean crisp scent fresh lemon  cedarwood leave feeling relaxed formula body cleanser made transform even driest skin one shower use squeeze generous amount shower gel palm lather massage body wash onto skin rinsing made care dove clean comfort body wash certified come plastic beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/dove-mencare-clean-comfort-body--face-wash/910001021326,1.0,3.0,910001021326.0,Body Wash,dove clean comfort body face wash skin need great cleansing product hydrate much clean get skin day dove clean comfort hair body face wash clean crisp scent fresh lemon  cedarwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin need great cleansing product hydrate much clean get skin day dove clean comfort hair body face wash clean crisp scent fresh lemon  cedarwood body cleanser soothe nourish skin formula skin hour nourishment thanks technology convenient hair body face wash ingredient nutrient give smoother skin one shower plus save space bathroom sport bag simple hassle use squeeze generous amount dove shower gel  palm massage body wash onto skin rinsing enjoy skin feel smooth hydrated day body wash certified come plastic bottle feel good switching dove landmark initiative part commitment reduce plastic waste plastic bottle excluding cap label skin day dove clean comfort hair body face wash hydrate skin keep feeling healthy smooth day technology clean comfort body wash  hour technology continuously skin throughout day clean crisp scent hair body face wash feature clean crisp scent fresh lemon  cedarwood leave feeling relaxed formula body cleanser made transform even driest skin one shower use squeeze generous amount shower gel palm lather massage body wash onto skin rinsing made care dove clean comfort body wash certified come plastic beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/imperial-leather-blue-cypress--eucalyptus-shower-gel-ml/1000383219270,1.0,3.0,1000383219270.0,Body Wash,imperial leather blue cypress eucalyptus shower gel set alarm lather worth wake invigorate upgrade daily shower routine imperial leather blue cypress eucalyptus indulgent body wash wrap super creamy lather signature oil blend touch extravagance timeless quality fresh woody scent image ocean wave sea mineral full immersion invigorating citrus facet energy note cedarwood rich sandalwood layer smoothly subtle lily valley finally comforting softness amber story fresh  herb far luxurious quick shower sorry luxury fragrance body wash blue cypress eucalyptus fresh ocean wood scent rich lather imperial leather body wash cloud rich creamy lather decadent experience leaving skin care shower gel tested suitable skin type gentle body wash made self care set alarm lather worth wake invigorate upgrade daily shower routine imperial leather blue cypress eucalyptus indulgent body wash wrap super creamy lather signature oil blend touch extravagance timeless quality fresh woody scent image ocean wave sea mineral full immersion invigorating citrus facet energy note cedarwood rich sandalwood layer smoothly subtle lily valley finally comforting softness amber story fresh  herb far luxurious quick shower sorry luxury fragrance body wash blue cypress eucalyptus fresh ocean wood scent rich lather imperial leather body wash cloud rich creamy lather decadent experience leaving skin care shower gel tested suitable skin type gentle body wash made self care toiletry beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/imperial-leather-moisturising-foamburst-gel-to-foam-body-wash-jasmine--vanilla-orchid/1000383108093,0.0,3.0,1000383108093.0,Body Wash,imperial leather gel foam body wash jasmine vanilla orchid luxurious gel foam body wash imperial leather unique technology instantly use transparent gel mound indulgent lather leaving skin rich creamy voluptuous lather wrap soothe skin scent orange cassis silken rose petal moonlit jasmine sumptuous heart note whisper caramel honeyed amber accord signature oil blend touch extravagance timeless quality year hand luxury fragrance choose imperial leather best class fragrance bloom sumptuous lather imperial leather us unique technology instantly transform transparent gel indulgent lather leaving skin rich creamy voluptuous foam body wash jasmine vanilla orchid fragrance leaving feeling fresh clean shower gel perfect also used shaving gel imperial leather used daily truly unique indulgently foamy shower experience every day touch indulgence self care x foam v regular shower gel luxurious gel foam body wash imperial leather unique technology instantly use transparent gel mound indulgent lather leaving skin rich creamy voluptuous lather wrap soothe skin scent orange cassis silken rose petal moonlit jasmine sumptuous heart note whisper caramel honeyed amber accord signature oil blend touch extravagance timeless quality year hand luxury fragrance choose imperial leather best class fragrance bloom sumptuous lather imperial leather us unique technology instantly transform transparent gel indulgent lather leaving skin rich creamy voluptuous foam body wash jasmine vanilla orchid fragrance leaving feeling fresh clean shower gel perfect also used shaving gel imperial leather used daily truly unique indulgently foamy shower experience every day touch indulgence self care x foam v regular shower gel master perfumer since lather signature blend shower per pack great shaving x foam v regular shower beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/l-oreal-loreal-men-expert-hydra-energetic-extreme-sport-shower-gel-large-ml/1000383219478,1.0,3.0,1000383219478.0,Body Wash,l loreal  expert energetic extreme sport shower gel large discover loral  expert energetic extreme sport shower gel freshness activator cool sensation wet skin discover loral  expert energetic extreme sport shower gel freshness activator cool sensation wet skin freshness activator cool sensation wet skin fresh fresh fragrance boost beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/l-oreal-men-expert-hydra-energetic-shower-gel-large-xxl-l/1000383219424,1.0,3.0,1000383219424.0,Body Wash,l  expert energetic shower gel large l high performance jump start morning give instant effect shot energy taurine active ingredient thats like shot energy skin see body face hair keeping morning routine simple fragrance energetic shower gel leave skin fresh natural woody fragrance morning routine shower wingman st  expert shower gel taurine ingredient vitamin energetic explosive sensation applied skin shot energy provide  ideal morning suitable face body hair l size easy use pump format high performance jump start morning give instant effect shot energy taurine active ingredient thats like shot energy skin see body face hair keeping morning routine simple fragrance energetic shower gel leave skin fresh natural woody fragrance morning routine shower wingman st  expert shower gel taurine ingredient vitamin energetic explosive sensation applied skin shot energy provide  ideal morning suitable face body hair l size easy use pump format ultimate shower gel powered taurine morning shot beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/l-oreal-men-expert-pure-carbon-shower-gel-large-xxl-l/1000383219438,1.0,3.0,1000383219438.0,Body Wash,l  expert pure carbon shower gel large l simplify morning routine wingman face body hair shave clean feel totally clean shower gel help remove impurity sweat carbon carbon act like magnet impurity super clean feeling morning routine shower wingman st  expert shower gel powered carbon total action face body hair shave one feel totally clean carbon act removing impurity l size easy use pump format simplify morning routine wingman face body hair shave clean feel totally clean shower gel help remove impurity sweat carbon carbon act like magnet impurity super clean feeling morning routine shower wingman st  expert shower gel powered carbon total action face body hair shave one feel totally clean carbon act removing impurity l size easy use pump beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/loreal-men-expert-barber-club-body-hair--beard-wash/1000278707802,1.0,3.0,1000278707802.0,Body Wash,loreal  expert barber club body hair beard wash begin regime body hair beard wash designed cleanse soften head toe complete regime barber club beard oil conditioned beard result perfectly clean head toe discover shower gel st shower gel cedarwood essential oil designed cleanse soften skin leaving clean head toe  expert barber club inspired barber designed bearded  facial hair begin regime body hair beard wash designed cleanse soften head toe complete regime barber club beard oil conditioned beard result perfectly clean head toe discover shower gel st shower gel cedarwood essential oil designed cleanse soften skin leaving clean head toe  expert barber club inspired barber designed bearded  facial hair  shower gel designed body hair beard st shower gel cedarwood essential oil formula clean blooming authentic cedarwood note club beard oil conditioned beard result perfectly clean head beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/loreal-men-expert-hydra-energetic-shower-gel-large-xl/1000278707698,1.0,3.0,1000278707698.0,Body Wash,loreal  expert energetic shower gel large kick start morning routine shower wingman st  expert shower gel taurine ingredient vitamin energetic explosive sensation applied skin shot energy provide  ideal morning suitable face body hair size kick start morning routine shower wingman st  expert shower gel taurine ingredient vitamin energetic explosive sensation applied skin shot energy provide  ideal morning suitable face body hair size ultimate travel size shower gel powered taurine morning shot energy high performance shower gel jump start morning give instant effect taurine active ingredient thats like shot energy skin use body face hair keeping morning routine simple energetic shower gel leave skin fresh natural woody fragrance beauty bath shower soap  shower gel  shower gel
http://groceries.asda.com/product/bath-shower--soap/loreal-men-expert-magnesium-defence-shower-gel/1000375030304,1.0,3.0,1000375030304.0,Body Wash,loreal  expert magnesium defence shower gel discover magnesium defence shower gel alcohol magnesium mineral shower gel gently clean hydrate body face skin hair ethanol discover magnesium defence shower gel alcohol magnesium mineral shower gel gently clean hydrate body face skin hair ethanol loreal  expert magnesium defence shower gel gently wash away impurity external aggressor pollution skin hydrate skin preserve skin natural protective barrier tested dermatological control sensitive beauty bath shower soap  shower gel  shower gel
http://groceries.asda.com/product/bath-shower--soap/loreal-men-expert-stress-resist-shower-gel-large-xl/1000278707557,1.0,3.0,1000278707557.0,Body Wash,loreal  expert stress resist shower gel large kick start morning routine shower wingman st  expert shower gel powered vine extract relaxation stressful day stress resist shower gel designed provide instant sensation woody fragrance shower gel suitable body face hair kick start morning routine shower wingman st  expert shower gel powered vine extract relaxation stressful day stress resist shower gel designed provide instant sensation woody fragrance shower gel suitable body face hair ultimate shower gel designed relaxation go well loreal  expert stress resist h deodorant stress resist shower gel designed relax shower gel suitable body face hair designed  vine extract produce fruity woody fragrance use alongside stress resist deodorant keeping fresh stressful beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/loreal-men-expert-total-clean-shower-gel-large-xl/1000278707571,1.0,3.0,1000278707571.0,Body Wash,loreal  expert total clean shower gel large kick start morning routine shower wingman st  expert shower gel powered carbon total action face body hair shave one feel totally clean carbon act removing impurity ever size kick start morning routine shower wingman st  expert shower gel powered carbon total action face body hair shave one feel totally clean carbon act removing impurity ever size simplify morning routine wingman feel totally clean shower gel help remove impurity sweat carbon act like magnet impurity super clean feeling face body hair shave beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/lynx-africa-shower-gel-the-goat-of-fragrance/1000278707817,1.0,3.0,1000278707817.0,Body Wash,lynx shower gel goat fragrance seize true greatness lather spicy freshness lynx shower gel weve sold million lynx bad  one every person time dont want one missing matter come way shower gel ha got covered fragrance time iconic scent boost game warm note mandarin sandalwood lynx body cleanser leave feeling clean smelling irresistible day long plus naturally soft skin wash away smell hour lynx shower gel squeeze gel lather rinse remember recycle bottle take care planet aim include material shower gel bottle already made plastic cleaner planet welcome future smell amazing lynx usage  shower weekly occasion june excluding cap since launch seize true greatness lather spicy freshness lynx shower gel weve sold million lynx bad  one every person time dont want one missing matter come way shower gel ha got covered fragrance time iconic scent boost game warm note mandarin sandalwood lynx body cleanser leave feeling clean smelling irresistible day long plus naturally soft skin wash away smell hour lynx shower gel squeeze gel lather rinse remember recycle bottle take care planet aim include material shower gel bottle already made plastic cleaner planet welcome future smell amazing lynx usage  shower weekly occasion june excluding cap since launch lynx shower gel keep feeling smelling fresh day fragrance shower gel feature mandarin sandalwood note body cleanser hour refreshing fragrance lynx shower gel made keep skin feeling irresistibly soft naturally shower gel bottle made plastic cleaner planet day refreshing shower enhanced iconic scent never go beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/lynx-black-shower-gel/1000194987784,1.0,3.0,1000194987784.0,Body Wash,lynx black shower gel feel fresh ready day lynx black body wash  never know whats around corner need smell best whenever wherever shower gel blend frozen pear cedarwood note hour refreshing scent doesnt need shout make voice lynx black body wash keep smelling awesome day also x hydrate skin every time shower squeeze hand work rich creamy lather massage skin rinse thoroughly revealing clean skin supercharge style range shower gel whatever vice weve got body wash give epic burst freshness feel ready whatever come way aim include material body cleanser bottle already made plastic please part recycle welcome future smell amazing lynx excluding cap v lynx series shower gel variant feel fresh ready day lynx black body wash  never know whats around corner need smell best whenever wherever shower gel blend frozen pear cedarwood note hour refreshing scent doesnt need shout make voice lynx black body wash keep smelling awesome day also x hydrate skin every time shower squeeze hand work rich creamy lather massage skin rinse thoroughly revealing clean skin supercharge style range shower gel whatever vice weve got body wash give epic burst freshness feel ready whatever come way aim include material body cleanser bottle already made plastic please part recycle welcome future smell amazing lynx excluding cap v lynx series shower gel variant lynx black body wash  hydrate skin keep feeling smelling fresh day shower gel feature subtle frozen pear cedarwood scent wash away bacteria hour invigorating fragrance body cleanser made keep skin feeling irresistibly soft naturally body cleanser tested bottle made plastic loving shower gel lynx black also available aerosol beauty bath shower soap shower gel body wash shower gel body wash
http://groceries.asda.com/product/bath-shower--soap/lynx-black-shower-gel/1000278707683,1.0,3.0,1000278707683.0,Body Wash,lynx black shower gel feel fresh ready day lynx black body wash  never know whats around corner need smell best whenever wherever shower gel blend frozen pear cedarwood note hour refreshing scent doesnt need shout make voice lynx black body wash keep smelling awesome day also x hydrate skin every time shower squeeze hand work rich creamy lather massage skin rinse thoroughly revealing clean skin supercharge style range shower gel whatever vice weve got body wash give epic burst freshness feel ready whatever come way aim include material body cleanser bottle already made plastic please part recycle welcome future smell amazing lynx excluding cap v lynx series shower gel variant feel fresh ready day lynx black body wash  never know whats around corner need smell best whenever wherever shower gel blend frozen pear cedarwood note hour refreshing scent doesnt need shout make voice lynx black body wash keep smelling awesome day also x hydrate skin every time shower squeeze hand work rich creamy lather massage skin rinse thoroughly revealing clean skin supercharge style range shower gel whatever vice weve got body wash give epic burst freshness feel ready whatever come way aim include material body cleanser bottle already made plastic please part recycle welcome future smell amazing lynx excluding cap v lynx series shower gel variant lynx black body wash  hydrate skin keep feeling smelling fresh day shower gel feature subtle frozen pear cedarwood scent wash away bacteria hour invigorating fragrance body cleanser made keep skin feeling irresistibly soft naturally body cleanser tested bottle made plastic loving shower gel lynx black also available aerosol beauty bath shower soap shower gel body wash shower gel body wash
